User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1009924,P0086230,M,46-50,20,A,1,0,5,1700
1005330,P0022191,F,36-45,17,C,2,0,18,20171
1009010,P0028051,M,18-25,1,B,4+,1,11,4890
1007801,P0071715,M,46-50,5,A,3,1,3,13584
1005846,P0020737,M,18-25,20,C,3,0,9,17284
1007731,P0075140,M,26-35,0,A,1,1,15,2169
1008241,P0035251,M,26-35,18,C,2,0,5,7309
1001953,P0060975,M,0-17,4,B,0,0,6,11567
1003539,P0015147,M,36-45,1,A,2,0,4,11886
1008056,P0060508,M,36-45,0,B,3,0,12,17969
1002542,P0062224,M,36-45,15,A,3,1,5,20657
1006293,P0029643,F,18-25,20,B,0,0,3,22731
1002191,P0048967,M,26-35,1,B,0,1,10,22606
1007313,P0050733,M,26-35,3,A,3,1,13,16108
1007938,P0094003,M,55+,2,C,4+,0,4,21298
1003681,P0044808,M,18-25,16,B,4+,0,8,13150
1002540,P0077288,F,26-35,14,B,0,1,1,14148
1007172,P0068959,F,46-50,9,A,4+,1,2,8630
1006541,P0011849,M,36-45,11,A,0,0,4,8066
1002365,P0078178,M,46-50,11,C,2,0,1,8565
1009691,P0077136,F,55+,19,B,2,1,7,7151
1009702,P0070740,F,26-35,6,B,2,0,5,24331
1008494,P0096322,F,26-35,9,C,0,0,13,20445
1005312,P0054565,F,18-25,4,B,0,1,13,20240
1002324,P0030183,M,18-25,19,B,4+,0,8,4628
1004141,P0011132,M,26-35,19,C,4+,0,17,8164
1008419,P0048259,M,18-25,10,C,4+,0,10,23237
1004486,P0073668,M,36-45,1,A,1,0,10,10730
1002810,P0048563,M,18-25,15,B,0,1,2,10213
1007588,P0020931,M,26-35,11,C,2,0,6,22492
1003923,P0083169,M,36-45,15,B,2,1,1,1383
1006301,P0060639,M,26-35,3,C,1,0,18,4191
1005186,P0068901,M,36-45,1,C,1,0,3,2321
1009905,P0011044,M,55+,9,C,2,1,7,10039
1006977,P0056691,M,36-45,12,A,0,1,16,11558
1005268,P0034363,F,26-35,18,A,2,0,3,7221
1005748,P0056694,F,51-55,14,B,2,0,6,19996
1005849,P0011582,M,18-25,0,B,1,0,4,6515
1004709,P0089910,M,36-45,16,C,1,1,16,12695
1007619,P0076844,M,0-17,19,B,4+,1,3,22252
1009647,P0031301,M,18-25,3,B,1,1,4,2742
1004072,P0084329,M,55+,19,C,2,1,11,24553
1007530,P0011620,M,26-35,8,B,4+,0,17,655
1001504,P0072224,F,46-50,5,B,2,0,8,2354
1002214,P0066655,M,26-35,2,A,0,0,14,1240
1002531,P0047534,M,46-50,1,B,0,0,16,14313
1008576,P0049390,M,55+,17,C,1,1,16,22632
1001823,P0081629,M,26-35,18,C,4+,0,10,12096
1001928,P0065856,M,26-35,6,B,3,0,15,14353
1006029,P0059252,F,36-45,2,A,0,1,4,24446
1001133,P0065809,M,51-55,17,C,0,1,4,5845
1003105,P0032259,M,26-35,19,C,0,0,13,18269
1004627,P0030655,M,36-45,19,B,0,0,12,15760
1007316,P0043005,M,26-35,18,C,1,0,15,7692
1002852,P0041629,M,26-35,8,B,4+,0,13,22615
1005910,P0033610,M,18-25,15,B,0,0,6,3199
1005175,P0067184,M,36-45,5,C,1,1,14,20099
1006348,P0031602,M,46-50,20,A,4+,1,3,1340
1007190,P0095945,F,26-35,11,B,4+,1,8,24746
1002256,P0021110,M,26-35,5,A,3,0,12,8031
1004376,P0016073,M,36-45,12,B,2,0,14,12417
1006645,P0090818,M,26-35,4,B,0,0,5,15715
1004486,P0020195,M,51-55,12,A,1,1,2,19352
1004584,P0011537,M,26-35,19,B,4+,0,10,13058
1009053,P0027138,M,18-25,6,B,3,0,3,13807
1004330,P0054328,M,18-25,11,B,2,0,10,18028
1003703,P0056202,M,51-55,20,A,4+,1,9,21573
1009662,P0050164,M,55+,3,C,4+,0,17,18854
1009120,P0099743,M,26-35,4,B,0,0,6,24584
1008114,P0064659,M,18-25,15,C,2,0,9,13393
1002353,P0096155,M,26-35,3,C,2,0,3,22841
1006063,P0059692,F,36-45,7,B,1,0,7,1206
1009549,P0034845,M,36-45,15,A,3,1,12,10744
1008575,P0099846,M,51-55,7,B,1,0,18,21192
1001667,P0040562,M,46-50,16,B,3,1,10,7277
1005468,P0038036,M,46-50,13,A,1,0,2,22451
1007819,P0070752,M,26-35,11,A,3,0,17,11643
1004719,P0084233,F,26-35,2,B,0,1,3,16764
1003745,P0093049,M,36-45,19,C,3,0,1,10007
1008483,P0078681,F,26-35,1,C,1,0,8,9405
1001539,P0037818,M,26-35,12,A,2,1,13,10468
1005964,P0040544,M,18-25,20,B,4+,0,11,4504
1005835,P0072532,M,26-35,10,A,3,1,8,10279
1004775,P0088636,M,26-35,11,B,3,1,1,3121
1007042,P0067705,M,26-35,17,C,2,0,2,19554
1008102,P0030104,F,18-25,8,C,0,0,18,9820
1008312,P0079603,M,26-35,6,B,1,0,18,11131
1006320,P0069025,F,18-25,5,A,0,0,9,12670
1007132,P0042317,F,36-45,13,B,3,0,7,1230
1008891,P0041416,F,26-35,17,C,3,0,9,22782
1003779,P0052012,M,46-50,13,A,0,0,10,8123
1001924,P0078045,M,36-45,4,B,1,0,2,7716
1002581,P0031400,M,36-45,19,C,3,0,5,11696
1008714,P0058270,M,36-45,12,C,3,0,17,6839
1004324,P0082069,M,26-35,0,C,0,1,2,16391
1006713,P0059833,M,18-25,11,B,4+,0,10,23727
1008026,P0073644,M,36-45,18,B,2,0,1,22568
1001255,P0090206,F,26-35,9,B,3,1,12,7604
1005804,P0079468,F,26-35,4,C,1,1,15,2029
1002838,P0069473,M,26-35,19,C,4+,1,6,23611
1001009,P0055809,M,51-55,5,C,0,0,14,12608
1003871,P0048328,M,26-35,11,A,0,1,14,10737
1009989,P0046784,M,26-35,20,C,1,0,15,17197
1008409,P0033723,M,55+,2,B,4+,0,1,11136
1008418,P0070646,M,46-50,13,A,1,1,17,4825
1006124,P0076255,M,0-17,20,A,3,0,11,6644
1002015,P0010074,M,51-55,3,C,4+,0,15,18311
1003193,P0036498,M,26-35,16,B,2,1,16,24267
1009415,P0075522,M,36-45,16,C,2,1,9,6417
1008449,P0030541,F,26-35,13,C,1,0,12,24976
1005158,P0055929,M,26-35,14,A,2,1,2,4192
1004925,P0036028,M,36-45,6,C,1,0,15,6346
1007970,P0039545,M,18-25,3,A,3,0,9,23815
1007938,P0089569,M,18-25,16,B,3,1,16,17512
1005784,P0041673,M,36-45,5,B,1,1,17,4018
1005000,P0040974,M,26-35,10,C,3,0,4,14252
1002633,P0068899,M,55+,11,B,2,1,8,5820
1008266,P0033097,M,26-35,14,C,3,0,7,14613
1009702,P0074824,M,18-25,11,C,2,1,6,10111
1001384,P0033525,M,36-45,10,B,2,1,5,1810
1001404,P0067804,M,26-35,16,B,0,1,10,7428
1009175,P0025043,F,18-25,7,C,3,1,3,12765
1003000,P0051846,M,26-35,11,A,3,0,17,20676
1006989,P0087261,F,55+,8,C,1,0,16,23305
1002460,P0060227,F,26-35,10,C,1,1,11,487
1008190,P0063028,M,26-35,2,A,4+,1,13,2003
1008140,P0047383,F,26-35,6,C,2,1,18,20743
1004636,P0039483,F,0-17,20,A,0,0,14,9730
1005809,P0017265,F,18-25,2,C,2,1,2,21260
1005178,P0032763,M,46-50,20,B,3,1,12,1101
1008245,P0085652,M,55+,15,C,4+,0,10,17643
1007600,P0025733,F,18-25,9,B,2,0,7,20737
1006997,P0047420,M,26-35,6,C,4+,0,2,23025
1003048,P0019247,M,55+,19,A,2,1,18,9104
1005780,P0033840,M,18-25,14,B,3,0,17,5521
1001716,P0075149,M,18-25,20,A,3,0,16,18880
1008939,P0031058,M,51-55,20,C,2,0,2,12781
1006565,P0044929,M,36-45,9,B,0,0,11,17831
1005544,P0094171,F,18-25,11,C,3,1,7,13735
1005976,P0041362,M,26-35,17,C,1,1,17,18021
1004419,P0096489,F,18-25,8,C,0,0,15,13230
1008239,P0094664,F,26-35,8,A,2,0,9,17970
1001249,P0057356,M,36-45,3,C,0,0,12,1882
1009865,P0087597,M,26-35,4,A,1,0,8,19032
1001770,P0016041,F,36-45,6,C,3,0,2,1850
1005363,P0088209,M,26-35,6,C,3,0,17,6985
1002077,P0071954,F,18-25,10,A,3,1,16,5973
1009427,P0071869,M,0-17,9,A,1,0,16,10305
1009580,P0031059,M,46-50,10,B,0,1,3,2335
1008901,P0054722,M,36-45,17,B,2,0,16,22756
1005858,P0027548,M,26-35,11,C,2,0,11,3664
1007544,P0025078,M,26-35,15,B,0,1,9,22724
1005719,P0015419,M,36-45,3,C,3,0,14,10840
1003814,P0045490,F,26-35,16,B,2,0,2,21498
1004374,P0086086,M,26-35,16,C,3,1,13,18708
1002252,P0068760,F,26-35,20,C,4+,0,5,23635
1007996,P0040337,M,26-35,4,C,4+,0,14,4824
1005673,P0011468,M,46-50,12,A,2,0,1,1069
1005530,P0034309,M,26-35,2,B,0,0,6,8227
1007881,P0076344,F,36-45,16,A,0,0,11,24948
1007949,P0082255,M,46-50,10,B,0,1,17,6642
1007241,P0091899,M,55+,0,B,3,0,14,19308
1009017,P0038718,F,26-35,17,C,4+,1,14,13475
1007941,P0047841,M,18-25,16,A,3,1,7,3618
1008002,P0083548,M,26-35,8,B,1,1,6,20504
1002331,P0093565,M,18-25,19,B,1,1,13,13640
1005261,P0056660,F,36-45,6,A,2,1,10,21440
1008648,P0060281,M,46-50,4,B,1,0,10,24461
1006115,P0010767,M,36-45,15,C,0,0,5,12112
1005637,P0013895,F,26-35,6,A,2,0,13,11076
1005854,P0068026,F,18-25,12,C,4+,1,17,20829
1004177,P0052968,M,26-35,12,B,4+,0,5,15529
1008730,P0050097,M,46-50,14,C,1,1,7,4707
1003180,P0025332,M,26-35,16,A,1,0,7,16828
1005892,P0024621,M,18-25,16,C,4+,1,15,4742
1008043,P0086870,F,26-35,18,A,1,1,15,15732
1001137,P0028174,M,55+,9,B,1,1,1,8847
1007327,P0050502,M,36-45,1,A,3,1,12,5182
1004472,P0046674,M,51-55,13,C,4+,1,2,4110
1006449,P0047260,M,36-45,2,C,4+,0,18,19403
1003832,P0052498,M,26-35,6,A,1,1,15,15804
1004579,P0077609,M,18-25,10,A,0,0,7,16943
1006971,P0059464,M,26-35,16,B,3,1,9,21710
1005164,P0081805,M,26-35,14,A,0,0,3,19272
1008941,P0074919,M,46-50,18,B,1,0,10,19295
1006569,P0064469,M,26-35,10,B,4+,1,2,3215
1005300,P0027194,F,18-25,14,C,0,1,12,24585
1007269,P0036811,M,26-35,14,C,2,0,7,5644
1004818,P0082377,M,18-25,5,B,0,0,5,13308
1002906,P0053723,F,36-45,14,A,4+,1,4,14484
1007254,P0085235,M,26-35,8,B,1,0,1,24735
1001760,P0086298,M,26-35,4,B,0,0,15,12964
1008830,P0069238,M,26-35,18,B,1,0,9,11477
1008350,P0012147,F,26-35,4,B,3,0,6,20928
1007238,P0048445,M,26-35,12,C,2,1,14,6641
1007090,P0063803,F,26-35,17,C,4+,0,2,18448
1007031,P0071108,M,51-55,19,A,4+,0,12,4869
1008687,P0012013,M,18-25,16,B,1,1,6,9785
1009472,P0095617,F,18-25,14,C,2,1,13,13063
1002887,P0092410,F,26-35,13,C,4+,1,4,19080
1004266,P0063502,M,18-25,15,B,0,1,16,4333
1001666,P0047755,F,26-35,3,C,4+,0,11,13205
1005188,P0018733,M,51-55,16,C,0,0,6,15366
1001671,P0019479,M,36-45,19,B,4+,1,5,19149
1007777,P0085361,M,36-45,13,A,0,0,1,13685
1008570,P0031304,M,26-35,17,C,3,0,7,7380
1008956,P0045694,M,18-25,5,C,1,0,18,2556
1006124,P0091171,M,26-35,7,A,3,0,10,14342
1006585,P0096296,M,26-35,8,C,0,0,10,11059
1005777,P0019490,M,51-55,0,C,1,0,17,2512
1004900,P0031252,F,26-35,12,C,2,1,7,11354
1007677,P0016862,F,26-35,2,A,0,0,1,24346
1007981,P0079959,F,51-55,5,C,4+,0,12,5491
1007376,P0020450,M,36-45,16,A,4+,0,17,8123
1001523,P0066022,M,55+,7,B,2,1,16,20824
1003393,P0071991,M,26-35,5,B,3,1,15,10095
1003593,P0050927,F,26-35,15,B,0,0,17,23750
1008240,P0098090,M,46-50,0,B,4+,0,4,23198
1007937,P0059853,F,26-35,9,C,1,0,4,9388
1007190,P0041826,F,18-25,17,B,2,0,3,23251
1006240,P0052879,F,36-45,13,B,3,0,8,12040
1007493,P0067265,M,36-45,4,A,3,0,9,23939
1003878,P0082361,M,46-50,16,A,1,0,2,23580
1005143,P0087990,M,55+,13,A,1,0,18,24886
1004644,P0099787,M,46-50,17,C,2,0,16,633
1005432,P0096184,M,18-25,3,C,1,0,18,9232
1002276,P0050736,M,36-45,19,C,4+,1,18,9557
1006811,P0034530,F,36-45,1,A,3,1,12,16495
1001302,P0088052,M,55+,6,C,1,0,2,616
1001638,P0057058,M,26-35,6,A,0,0,1,15575
1001055,P0084094,M,18-25,6,C,1,1,16,10359
1009717,P0084255,M,46-50,12,B,3,1,17,1824
1009150,P0014886,F,26-35,18,A,4+,1,1,2283
1003125,P0047387,M,26-35,5,B,1,0,3,21025
1001364,P0031575,M,26-35,19,B,4+,0,16,24089
1007809,P0049643,M,26-35,16,B,0,1,14,14259
1005621,P0020100,M,36-45,17,B,3,0,16,16029
1006126,P0070356,F,26-35,0,C,2,1,9,24848
1006122,P0017856,M,36-45,12,C,3,1,2,15140
1002646,P0048169,M,0-17,18,B,2,1,13,14952
1001918,P0038804,M,26-35,15,B,2,1,5,12546
1003797,P0045790,M,26-35,9,C,3,0,17,10106
1007506,P0040988,M,36-45,12,B,2,0,6,13816
1006870,P0086448,F,26-35,9,A,4+,0,17,6755
1002531,P0048506,M,36-45,13,C,0,1,2,1775
1009172,P0097904,F,36-45,8,A,1,0,7,24679
1004345,P0077306,M,36-45,20,A,2,0,17,18094
1008673,P0022305,M,26-35,10,A,2,1,8,2893
1007949,P0019969,M,26-35,2,A,3,0,1,22731
1007882,P0022404,M,26-35,7,A,4+,1,5,22252
1002906,P0018989,M,26-35,11,A,1,0,5,4477
1004086,P0075305,M,18-25,2,B,2,0,1,11082
1009152,P0045983,M,46-50,6,B,4+,0,10,10622
1006750,P0049462,F,46-50,13,A,1,0,10,1600
1009905,P0029360,M,26-35,6,B,3,0,3,16209
1002062,P0095657,F,26-35,6,A,2,1,12,4430
1002976,P0036287,M,51-55,13,A,3,0,12,18209
1002296,P0075472,M,26-35,11,B,3,0,7,15637
1007229,P0071313,M,36-45,0,B,2,0,16,20412
1008641,P0044160,M,18-25,4,B,4+,1,3,15961
1001125,P0016789,F,26-35,10,B,4+,1,7,21825
1005632,P0037181,M,46-50,0,B,3,0,14,555
1007288,P0024385,M,26-35,12,B,3,0,4,16185
1004596,P0092597,M,36-45,16,C,0,1,10,17866
1007168,P0075641,M,51-55,2,B,1,1,2,12797
1008561,P0054247,M,36-45,9,B,3,1,16,22208
1009258,P0096673,F,36-45,18,A,3,0,3,657
1001232,P0015544,M,26-35,6,C,1,0,15,12849
1007371,P0023275,F,36-45,19,A,2,1,8,12578
1005206,P0073248,F,36-45,2,B,4+,0,16,22598
1008943,P0044550,M,55+,11,B,2,0,11,4090
1007891,P0063693,M,36-45,9,B,1,0,11,17652
1007738,P0029641,M,36-45,20,C,1,0,11,1467
1003472,P0081749,M,18-25,11,C,0,1,1,11979
1003739,P0090021,M,46-50,14,A,0,0,2,9891
1006401,P0025605,F,36-45,5,B,4+,0,1,8448
1002761,P0060713,M,36-45,18,C,3,1,10,5089
1001876,P0030390,M,26-35,4,B,1,0,11,21441
1004812,P0085403,M,51-55,19,B,0,0,12,23779
1002460,P0068466,M,18-25,1,C,2,0,10,1030
1002733,P0013981,F,26-35,20,B,0,1,7,7442
1002605,P0019493,M,36-45,18,C,2,0,8,1381
1006622,P0081218,M,36-45,18,B,0,1,11,9420
1007767,P0081318,M,26-35,3,B,2,0,18,10374
1007986,P0026984,F,36-45,19,B,0,0,16,14863
1004517,P0032760,M,26-35,4,C,0,1,1,16134
1004735,P0011524,F,0-17,6,B,4+,1,6,4915
1009434,P0059402,M,18-25,3,B,3,0,17,17660
1003590,P0075614,M,46-50,10,C,1,1,13,16989
1002063,P0045891,M,26-35,2,B,3,0,10,6323
1005324,P0049832,M,18-25,4,B,4+,1,10,15490
1006342,P0055836,M,36-45,19,C,2,1,1,8516
1001005,P0083953,M,26-35,14,B,3,0,7,3938
1008489,P0023362,M,36-45,20,A,1,0,9,4152
1009659,P0076745,M,46-50,17,B,1,1,11,24855
1009195,P0047921,M,46-50,15,C,2,1,2,15956
1006966,P0080434,M,26-35,15,B,1,0,1,16378
1009837,P0028562,M,26-35,9,C,4+,0,12,13043
1001117,P0074510,M,36-45,0,B,3,1,7,841
1003551,P0086407,M,26-35,10,C,1,1,5,4509
1006560,P0017610,M,18-25,16,B,3,1,12,21937
1005289,P0025791,M,26-35,14,A,0,1,14,15523
1001846,P0068047,F,0-17,6,B,3,0,7,24983
1007316,P0077906,M,51-55,5,B,2,1,8,6283
1007469,P0029665,M,36-45,14,B,4+,0,14,9558
1009915,P0080246,F,18-25,14,A,1,1,12,14796
1001224,P0075864,F,26-35,6,C,4+,0,9,17752
1005208,P0056451,M,55+,2,B,3,0,10,8089
1007283,P0096148,F,26-35,13,B,1,1,10,24533
1003048,P0055890,M,36-45,8,C,4+,1,1,3780
1007233,P0016794,M,26-35,2,C,2,1,6,11320
1002828,P0042888,M,46-50,5,B,0,0,14,7412
1002917,P0016749,M,36-45,19,B,0,0,9,20531
1005234,P0056531,M,0-17,8,B,2,1,12,16027
1007988,P0030608,F,26-35,0,C,0,0,12,9345
1003026,P0090986,F,26-35,8,C,2,1,13,18127
1004744,P0079211,M,51-55,11,B,3,1,3,10320
1001009,P0093996,M,18-25,3,A,2,1,11,13317
1001260,P0066017,M,26-35,15,A,0,0,2,7695
1007038,P0067676,M,26-35,4,B,3,1,18,10317
1003219,P0021560,M,46-50,16,B,2,0,18,21985
1008041,P0064401,M,36-45,16,B,2,0,9,10322
1003060,P0060468,F,26-35,5,B,3,0,1,15912
1006287,P0042463,M,18-25,14,B,1,1,16,19147
1002619,P0041663,M,0-17,0,C,0,0,1,13592
1009512,P0078706,M,36-45,12,B,1,1,5,10300
1002342,P0068773,M,26-35,15,A,3,1,17,12885
1003832,P0043123,F,26-35,1,B,3,0,8,6441
1003824,P0019718,M,55+,18,B,4+,0,6,19898
1002994,P0072637,M,26-35,1,C,4+,1,1,132
1004490,P0010028,M,36-45,20,B,3,0,13,6577
1008984,P0072370,M,18-25,11,B,4+,1,18,2381
1002604,P0057599,M,0-17,11,B,2,0,4,16007
1001235,P0027397,M,26-35,7,B,1,0,15,5082
1002908,P0055406,M,36-45,11,C,3,0,14,21398
1009567,P0057657,M,26-35,10,A,2,0,16,15388
1004530,P0077560,M,51-55,1,B,0,0,5,23371
1006256,P0023503,M,26-35,0,A,0,1,1,1389
1003635,P0064943,M,26-35,3,B,4+,0,4,21584
1009162,P0085839,M,51-55,8,B,4+,0,17,17802
1003560,P0092674,F,26-35,6,A,2,0,6,17947
1006415,P0035345,M,26-35,9,B,0,1,4,18068
1004391,P0060390,M,18-25,19,C,3,0,7,17053
1006951,P0069557,M,36-45,13,B,1,0,1,15791
1006468,P0075054,M,46-50,0,A,4+,1,10,8137
1009007,P0011906,M,18-25,4,B,2,0,13,24826
1007413,P0050167,F,26-35,12,A,4+,0,9,22250
1007941,P0017961,M,36-45,5,B,2,1,14,7568
1005820,P0036140,M,51-55,16,B,0,0,1,21457
1003898,P0068701,M,26-35,14,A,4+,0,9,16828
1008546,P0087567,F,46-50,6,C,2,1,6,23962
1001077,P0090664,M,26-35,7,A,2,0,10,1759
1008577,P0091199,M,18-25,20,C,4+,0,11,24368
1005227,P0091218,F,0-17,1,C,1,1,7,1033
1001600,P0090729,M,26-35,17,C,3,0,12,4816
1002065,P0038561,M,26-35,20,B,0,0,12,20729
1003136,P0060568,M,51-55,6,C,4+,1,14,13132
1007943,P0083302,M,18-25,19,C,4+,0,10,12654
1008804,P0039504,M,26-35,15,A,1,0,16,5709
1007565,P0047146,M,0-17,18,B,0,0,4,22758
1006984,P0050297,M,36-45,8,A,4+,1,14,12534
1006142,P0096394,F,51-55,11,B,1,0,2,6846
1005670,P0078607,F,26-35,13,B,3,1,2,14810
1003190,P0026939,M,26-35,6,A,2,0,11,3675
1003712,P0060715,M,18-25,1,C,3,1,11,2651
1003192,P0054460,M,26-35,16,A,3,0,6,24670
1002248,P0076576,F,18-25,10,C,3,0,3,22149
1005033,P0078222,M,26-35,17,A,3,1,9,23662
1002997,P0022666,M,36-45,11,B,2,0,3,24649
1004687,P0072119,M,26-35,2,A,0,0,1,5480
1005018,P0045321,M,26-35,20,B,0,0,2,17495
1002970,P0011779,M,26-35,13,C,1,1,15,20650
1009389,P0023186,M,36-45,14,B,1,0,11,23815
1006765,P0026459,M,26-35,18,B,4+,1,8,10600
1002202,P0096246,F,18-25,9,C,3,1,16,13083
1009135,P0097755,M,46-50,8,A,3,0,17,22398
1006567,P0015057,M,26-35,9,C,2,0,3,960
1008667,P0070663,M,18-25,19,A,3,1,8,1539
1006742,P0028733,M,18-25,3,A,2,0,7,3516
1006788,P0029157,F,55+,18,A,4+,1,3,4053
1006408,P0045030,M,26-35,9,C,1,0,7,6860
1009669,P0029613,F,51-55,16,A,1,0,5,13765
1001922,P0093028,M,26-35,11,C,4+,0,1,9753
1001419,P0096282,M,26-35,0,C,4+,0,5,13431
1003204,P0015188,M,36-45,10,B,3,0,3,23387
1002120,P0039680,F,0-17,12,B,1,0,18,6715
1001950,P0070119,M,26-35,0,C,0,0,10,16645
1003336,P0084400,M,26-35,0,B,4+,0,4,17541
1006373,P0065718,F,46-50,20,A,1,0,13,17937
1003243,P0046445,M,26-35,15,B,1,0,1,4926
1003645,P0015796,M,26-35,6,C,2,0,4,23381
1005612,P0057218,M,26-35,9,C,1,0,9,13432
1002865,P0049131,F,26-35,15,A,4+,1,17,19268
1007028,P0018123,M,18-25,0,A,3,0,11,22794
1008326,P0018222,F,26-35,8,C,1,1,7,3467
1007371,P0034074,M,26-35,5,A,0,0,7,20751
1007359,P0039825,F,26-35,14,C,4+,0,13,11527
1008863,P0046839,M,26-35,3,A,3,0,17,7066
1004228,P0078322,M,26-35,14,C,3,0,18,23868
1004719,P0066321,F,36-45,9,C,4+,1,13,4394
1003371,P0035988,F,51-55,15,B,3,0,17,18581
1003891,P0045507,M,36-45,12,A,0,0,18,9757
1004756,P0033806,M,26-35,18,B,1,0,2,20909
1005225,P0046901,F,36-45,19,B,4+,1,15,23981
1001094,P0027043,M,51-55,3,B,1,1,9,20873
1003674,P0085761,M,26-35,19,B,1,0,14,2427
1007898,P0019752,F,26-35,15,A,3,1,8,20943
1001793,P0078993,M,18-25,10,B,4+,1,12,4141
1003116,P0052616,M,51-55,14,C,1,0,17,2718
1006779,P0062127,F,26-35,10,B,2,0,12,15632
1007166,P0084777,M,18-25,10,B,0,0,15,12541
1001814,P0010453,M,26-35,2,B,3,0,5,16193
1001345,P0085432,F,46-50,16,C,4+,0,2,1854
1009554,P0097362,M,26-35,4,B,4+,1,18,7759
1003443,P0020976,F,36-45,12,A,3,0,3,16054
1008783,P0080404,F,46-50,9,A,1,1,5,8228
1001984,P0091932,M,26-35,4,C,3,0,2,7189
1008790,P0087707,M,26-35,11,C,4+,1,9,22243
1001827,P0099647,M,26-35,7,C,2,0,5,17181
1004531,P0043688,M,51-55,11,A,1,1,17,20441
1008147,P0096840,M,36-45,15,B,3,1,15,13829
1005451,P0012017,M,51-55,1,C,4+,1,13,24393
1004876,P0017957,M,26-35,2,B,4+,0,9,12659
1006959,P0014792,M,26-35,17,A,4+,1,2,10782
1001126,P0065982,M,18-25,16,B,2,0,2,8804
1004177,P0023237,M,26-35,1,C,1,1,11,17292
1009795,P0061586,M,46-50,11,A,3,0,3,6655
1007024,P0091787,M,26-35,16,B,1,1,3,1138
1006109,P0029252,M,18-25,5,B,4+,1,10,8835
1005146,P0020707,M,18-25,16,B,2,0,2,12068
1008196,P0044206,M,26-35,1,B,2,0,1,15699
1004368,P0013543,M,18-25,7,B,4+,0,6,16064
1004797,P0054135,M,26-35,13,A,1,0,6,22716
1002792,P0045031,M,46-50,5,A,1,1,11,21550
1006732,P0052929,M,26-35,8,B,2,0,16,21325
1004476,P0075747,M,26-35,0,A,0,0,1,6382
1004417,P0067851,M,26-35,4,B,2,0,5,9001
1002645,P0065311,F,36-45,6,B,2,0,10,17797
1004030,P0075867,M,18-25,8,A,3,1,6,4501
1003872,P0098780,F,51-55,13,B,2,0,11,12559
1004072,P0067196,M,36-45,8,B,0,1,16,23153
1002854,P0083705,M,26-35,3,B,2,0,13,7445
1005021,P0067894,M,18-25,19,B,1,0,12,12994
1005662,P0097640,M,18-25,14,C,3,0,18,23480
1007514,P0024591,M,36-45,3,B,3,0,13,10064
1006031,P0058893,M,26-35,2,B,2,0,5,23217
1003708,P0010727,M,26-35,20,A,3,0,13,19799
1008112,P0031359,M,26-35,13,A,3,0,13,15679
1009393,P0053822,M,46-50,8,A,2,0,13,4914
1004507,P0098534,M,46-50,18,C,0,0,11,21206
1007456,P0020929,M,26-35,5,B,2,1,16,5343
1005212,P0070091,M,26-35,2,A,1,1,14,20817
1008970,P0090378,F,46-50,17,C,4+,0,10,2553
1009766,P0033519,M,36-45,15,A,0,0,2,17046
1001536,P0027393,M,26-35,2,A,2,0,8,12069
1002625,P0044318,M,18-25,1,B,0,1,8,15017
1008973,P0084531,F,36-45,1,B,4+,1,14,8154
1009577,P0057934,M,18-25,9,B,3,0,14,20666
1009070,P0091103,M,0-17,14,B,3,0,18,16445
1009666,P0038840,M,46-50,2,B,4+,1,15,10047
1009609,P0099367,M,26-35,7,C,3,0,16,11129
1007490,P0023265,M,51-55,17,C,0,0,14,24588
1004600,P0015424,M,26-35,10,C,3,0,10,7600
1007783,P0030625,F,51-55,6,C,4+,0,2,9036
1005971,P0089622,M,26-35,18,B,4+,0,5,15890
1002205,P0039187,M,36-45,6,B,4+,0,3,8661
1002990,P0045929,M,26-35,1,B,1,1,7,22343
1006299,P0071892,M,0-17,5,C,0,0,12,14329
1004572,P0030539,M,26-35,4,B,4+,1,10,18575
1006975,P0066630,M,36-45,13,A,0,0,11,17804
1007320,P0019215,M,18-25,17,C,1,0,17,5986
1005380,P0049385,M,26-35,3,C,0,0,4,8757
1005757,P0097580,M,26-35,3,C,2,0,6,572
1003713,P0087462,M,18-25,12,A,1,1,7,9588
1006588,P0035008,M,36-45,20,B,1,0,5,23616
1001966,P0058928,M,51-55,0,B,3,1,6,12560
1005944,P0093096,F,26-35,19,B,4+,0,17,16719
1004432,P0099876,M,26-35,4,A,1,1,14,5265
1001688,P0034976,M,51-55,2,B,0,0,11,24384
1005243,P0037626,F,36-45,20,A,2,1,5,1778
1004701,P0069789,M,36-45,18,B,0,0,2,20812
1009533,P0014700,F,18-25,12,C,0,1,14,23044
1006182,P0073645,M,26-35,6,C,2,1,16,6164
1007704,P0083396,M,26-35,9,A,3,0,2,16749
1005422,P0017526,M,26-35,2,B,4+,1,17,6433
1002759,P0049500,F,36-45,1,A,1,0,16,2504
1003482,P0078049,M,26-35,6,A,4+,1,9,8430
1009058,P0083366,F,18-25,8,C,3,1,9,13916
1001951,P0090317,M,51-55,20,C,2,0,5,15811
1009914,P0069117,F,26-35,11,C,4+,0,4,9657
1003079,P0066096,M,51-55,9,B,0,1,7,16103
1003717,P0017910,M,26-35,18,C,1,1,5,15320
1005524,P0091383,F,18-25,12,A,1,0,3,18436
1009477,P0081185,F,26-35,9,A,3,0,8,8364
1008311,P0060248,M,26-35,4,A,3,0,16,16646
